<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBER;0;20260413;164936;316.26;74
SBER;0;20260413;164937;316.26;1
SBER;0;20260413;164940;316.26;274
SBER;0;20260413;164940;316.26;639
SBER;0;20260413;164940;316.26;468
SBER;0;20260413;164940;316.26;445
SBER;0;20260413;164942;316.26;15
SBER;0;20260413;164943;316.27;30
SBER;0;20260413;164944;316.27;1
SBER;0;20260413;164944;316.27;6
SBER;0;20260413;164945;316.27;1
SBER;0;20260413;164947;316.27;61
SBER;0;20260413;164948;316.27;69
SBER;0;20260413;164948;316.26;1
SBER;0;20260413;164949;316.27;9
SBER;0;20260413;164949;316.27;69
SBER;0;20260413;164949;316.27;6
SBER;0;20260413;164950;316.28;14
SBER;0;20260413;164951;316.28;6
SBER;0;20260413;164951;316.28;235
SBER;0;20260413;164953;316.27;200
SBER;0;20260413;164954;316.27;75
SBER;0;20260413;164954;316.27;245
SBER;0;20260413;164955;316.28;2
SBER;0;20260413;164956;316.27;632
SBER;0;20260413;164956;316.27;5
SBER;0;20260413;164957;316.27;247
SBER;0;20260413;164957;316.28;64
SBER;0;20260413;164957;316.28;216
SBER;0;20260413;164957;316.28;48
SBER;0;20260413;164957;316.28;63
SBER;0;20260413;164957;316.28;125
SBER;0;20260413;164957;316.29;2
SBER;0;20260413;164957;316.29;4
SBER;0;20260413;164957;316.29;1
SBER;0;20260413;164957;316.28;705
SBER;0;20260413;165002;316.28;32
SBER;0;20260413;165002;316.27;1
SBER;0;20260413;165002;316.27;3
SBER;0;20260413;165003;316.27;4
SBER;0;20260413;165004;316.27;40
SBER;0;20260413;165004;316.27;2
SBER;0;20260413;165004;316.27;30
SBER;0;20260413;165004;316.27;6
SBER;0;20260413;165006;316.28;2
SBER;0;20260413;165007;316.27;24
SBER;0;20260413;165008;316.27;2
SBER;0;20260413;165009;316.28;1
SBER;0;20260413;165009;316.28;2
SBER;0;20260413;165009;316.28;2
SBER;0;20260413;165009;316.28;1
SBER;0;20260413;165010;316.27;56
SBER;0;20260413;165010;316.26;2
SBER;0;20260413;165010;316.26;236
SBER;0;20260413;165010;316.25;706
SBER;0;20260413;165011;316.26;135
SBER;0;20260413;165013;316.27;20
SBER;0;20260413;165013;316.27;5
SBER;0;20260413;165016;316.27;3
SBER;0;20260413;165017;316.27;12
SBER;0;20260413;165017;316.27;2
SBER;0;20260413;165018;316.26;80
SBER;0;20260413;165018;316.27;2
SBER;0;20260413;165019;316.27;1
SBER;0;20260413;165021;316.26;1
SBER;0;20260413;165021;316.25;30
SBER;0;20260413;165023;316.27;2
SBER;0;20260413;165024;316.26;20
SBER;0;20260413;165024;316.25;10
SBER;0;20260413;165024;316.26;2
SBER;0;20260413;165026;316.26;19
SBER;0;20260413;165026;316.25;216
SBER;0;20260413;165026;316.25;500
SBER;0;20260413;165026;316.25;8
SBER;0;20260413;165026;316.25;1
SBER;0;20260413;165026;316.25;1000
SBER;0;20260413;165026;316.25;1
SBER;0;20260413;165026;316.25;4
SBER;0;20260413;165026;316.25;10
SBER;0;20260413;165026;316.25;260
SBER;0;20260413;165027;316.25;125
SBER;0;20260413;165027;316.25;115
SBER;0;20260413;165027;316.25;2000
SBER;0;20260413;165027;316.25;1
SBER;0;20260413;165027;316.25;1
SBER;0;20260413;165027;316.25;142
SBER;0;20260413;165027;316.25;1
SBER;0;20260413;165029;316.25;30
SBER;0;20260413;165032;316.25;1
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;68
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;70
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165032;316.24;2
SBER;0;20260413;165032;316.24;1
SBER;0;20260413;165033;316.24;844
SBER;0;20260413;165033;316.24;4
SBER;0;20260413;165033;316.24;602
SBER;0;20260413;165033;316.24;2898
SBER;0;20260413;165033;316.24;100
SBER;0;20260413;165034;316.24;50
SBER;0;20260413;165034;316.24;1
SBER;0;20260413;165034;316.23;1
SBER;0;20260413;165034;316.23;1
SBER;0;20260413;165034;316.23;2
SBER;0;20260413;165034;316.23;4
SBER;0;20260413;165034;316.23;10
SBER;0;20260413;165034;316.23;42
SBER;0;20260413;165035;316.23;30
SBER;0;20260413;165037;316.24;100
SBER;0;20260413;165038;316.23;928
SBER;0;20260413;165038;316.23;30
SBER;0;20260413;165038;316.23;2
SBER;0;20260413;165038;316.23;601
SBER;0;20260413;165038;316.23;2899
SBER;0;20260413;165038;316.23;101
SBER;0;20260413;165038;316.23;800
SBER;0;20260413;165038;316.23;275
SBER;0;20260413;165038;316.23;339
SBER;0;20260413;165038;316.24;1
SBER;0;20260413;165038;316.23;16
SBER;0;20260413;165038;316.24;6
SBER;0;20260413;165039;316.24;30
SBER;0;20260413;165039;316.24;13
SBER;0;20260413;165039;316.24;1
SBER;0;20260413;165040;316.24;2
SBER;0;20260413;165041;316.24;2
SBER;0;20260413;165041;316.24;4
SBER;0;20260413;165042;316.23;10
SBER;0;20260413;165042;316.24;90
SBER;0;20260413;165043;316.24;3
SBER;0;20260413;165044;316.24;480
SBER;0;20260413;165044;316.24;220
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.24;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.24;1
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165045;316.23;2
SBER;0;20260413;165045;316.23;1
SBER;0;20260413;165046;316.23;2
SBER;0;20260413;165046;316.23;1
SBER;0;20260413;165046;316.24;3
SBER;0;20260413;165046;316.24;26
SBER;0;20260413;165046;316.24;7
SBER;0;20260413;165047;316.23;1
SBER;0;20260413;165047;316.24;1
SBER;0;20260413;165048;316.23;12
SBER;0;20260413;165048;316.24;20
SBER;0;20260413;165049;316.23;4
SBER;0;20260413;165049;316.24;37
SBER;0;20260413;165049;316.24;23
SBER;0;20260413;165050;316.23;20
SBER;0;20260413;165050;316.23;6
SBER;0;20260413;165052;316.24;5
SBER;0;20260413;165052;316.24;6
SBER;0;20260413;165053;316.24;1
SBER;0;20260413;165055;316.23;1862
SBER;0;20260413;165055;316.23;10
SBER;0;20260413;165055;316.23;10
SBER;0;20260413;165055;316.23;567
SBER;0;20260413;165055;316.22;2
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;2
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;15
SBER;0;20260413;165055;316.22;158
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;50
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;3000
SBER;0;20260413;165055;316.22;2
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;1
SBER;0;20260413;165055;316.22;1000
SBER;0;20260413;165055;316.22;60
SBER;0;20260413;165055;316.22;40
SBER;0;20260413;165055;316.22;100
SBER;0;20260413;165055;316.21;111
SBER;0;20260413;165055;316.21;780
SBER;0;20260413;165055;316.21;30
SBER;0;20260413;165055;316.21;2
SBER;0;20260413;165055;316.21;1
SBER;0;20260413;165055;316.21;5
SBER;0;20260413;165055;316.21;3
SBER;0;20260413;165055;316.21;25
SBER;0;20260413;165055;316.21;50
SBER;0;20260413;165055;316.21;269
SBER;0;20260413;165055;316.21;100
SBER;0;20260413;165055;316.21;5
SBER;0;20260413;165055;316.21;11
SBER;0;20260413;165055;316.21;12
SBER;0;20260413;165055;316.21;1
SBER;0;20260413;165055;316.21;50
SBER;0;20260413;165055;316.21;30
SBER;0;20260413;165055;316.21;300
SBER;0;20260413;165055;316.21;300
SBER;0;20260413;165055;316.21;5
SBER;0;20260413;165055;316.2;12
SBER;0;20260413;165055;316.2;10
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;5
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;15
SBER;0;20260413;165055;316.2;100
SBER;0;20260413;165055;316.2;3
SBER;0;20260413;165055;316.2;50000
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;1000
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;30
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;10
SBER;0;20260413;165055;316.2;41
SBER;0;20260413;165055;316.2;5
SBER;0;20260413;165055;316.2;2
SBER;0;20260413;165055;316.2;100
SBER;0;20260413;165055;316.2;16
SBER;0;20260413;165055;316.2;2
SBER;0;20260413;165055;316.2;21
SBER;0;20260413;165055;316.2;100
SBER;0;20260413;165055;316.2;25
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;2
SBER;0;20260413;165055;316.2;15
SBER;0;20260413;165055;316.2;2
SBER;0;20260413;165055;316.2;900
SBER;0;20260413;165055;316.2;100
SBER;0;20260413;165055;316.2;30
SBER;0;20260413;165055;316.2;250
SBER;0;20260413;165055;316.2;200
SBER;0;20260413;165055;316.2;90
SBER;0;20260413;165055;316.2;18
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;44
SBER;0;20260413;165055;316.2;6
SBER;0;20260413;165055;316.2;3
SBER;0;20260413;165055;316.2;5
SBER;0;20260413;165055;316.2;1000
SBER;0;20260413;165055;316.2;11
SBER;0;20260413;165055;316.2;3
SBER;0;20260413;165055;316.2;2
SBER;0;20260413;165055;316.2;4
SBER;0;20260413;165055;316.2;650
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;10
SBER;0;20260413;165055;316.2;1159
SBER;0;20260413;165055;316.2;2000
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;400
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;5
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.2;1
SBER;0;20260413;165055;316.19;1
SBER;0;20260413;165055;316.19;2
SBER;0;20260413;165055;316.19;149
SBER;0;20260413;165055;316.2;95
SBER;0;20260413;165055;316.2;10
SBER;0;20260413;165055;316.2;50
SBER;0;20260413;165055;316.2;7
SBER;0;20260413;165056;316.2;10
SBER;0;20260413;165056;316.19;51
SBER;0;20260413;165056;316.19;50
SBER;0;20260413;165056;316.19;897
SBER;0;20260413;165056;316.19;26
SBER;0;20260413;165057;316.19;125
SBER;0;20260413;165059;316.2;10
SBER;0;20260413;165059;316.19;9
SBER;0;20260413;165100;316.19;1
SBER;0;20260413;165101;316.19;126
SBER;0;20260413;165102;316.19;316
SBER;0;20260413;165102;316.2;7
SBER;0;20260413;165103;316.2;1
SBER;0;20260413;165103;316.2;1
SBER;0;20260413;165103;316.2;25
SBER;0;20260413;165104;316.2;1
SBER;0;20260413;165107;316.19;400
SBER;0;20260413;165107;316.2;2
SBER;0;20260413;165108;316.2;25
SBER;0;20260413;165108;316.19;31
SBER;0;20260413;165109;316.2;2
SBER;0;20260413;165109;316.2;1
SBER;0;20260413;165111;316.2;10
SBER;0;20260413;165111;316.19;2
SBER;0;20260413;165112;316.19;1000
SBER;0;20260413;165113;316.2;8
SBER;0;20260413;165114;316.2;1
SBER;0;20260413;165114;316.19;10
SBER;0;20260413;165115;316.2;285
SBER;0;20260413;165117;316.2;3
SBER;0;20260413;165117;316.2;10
SBER;0;20260413;165117;316.19;50
SBER;0;20260413;165119;316.2;5
SBER;0;20260413;165122;316.2;2
SBER;0;20260413;165122;316.19;7
SBER;0;20260413;165122;316.19;2
SBER;0;20260413;165123;316.2;12
SBER;0;20260413;165124;316.19;28
SBER;0;20260413;165125;316.2;17
SBER;0;20260413;165125;316.2;56
SBER;0;20260413;165125;316.2;56
SBER;0;20260413;165125;316.2;51
SBER;0;20260413;165125;316.2;51
SBER;0;20260413;165125;316.2;1010
SBER;0;20260413;165125;316.2;782
SBER;0;20260413;165125;316.2;228
SBER;0;20260413;165125;316.19;5
SBER;0;20260413;165125;316.2;300
SBER;0;20260413;165125;316.2;633
SBER;0;20260413;165125;316.2;67
SBER;0;20260413;165126;316.2;724
SBER;0;20260413;165126;316.2;276
SBER;0;20260413;165126;316.2;515
SBER;0;20260413;165126;316.2;40
SBER;0;20260413;165127;316.2;1
SBER;0;20260413;165127;316.2;1
SBER;0;20260413;165127;316.19;124
SBER;0;20260413;165127;316.19;341
SBER;0;20260413;165127;316.19;138
SBER;0;20260413;165127;316.19;3
SBER;0;20260413;165127;316.19;46
SBER;0;20260413;165127;316.19;1
SBER;0;20260413;165127;316.19;12
SBER;0;20260413;165127;316.19;1
SBER;0;20260413;165127;316.19;458
SBER;0;20260413;165127;316.19;1
SBER;0;20260413;165128;316.2;159
SBER;0;20260413;165128;316.2;11
SBER;0;20260413;165130;316.21;4
SBER;0;20260413;165130;316.2;17
SBER;0;20260413;165135;316.2;100
SBER;0;20260413;165136;316.2;713
SBER;0;20260413;165136;316.2;287
SBER;0;20260413;165138;316.21;10
SBER;0;20260413;165138;316.21;1
SBER;0;20260413;165138;316.21;1
SBER;0;20260413;165143;316.21;1
SBER;0;20260413;165146;316.21;10
SBER;0;20260413;165147;316.21;41
SBER;0;20260413;165147;316.21;275
SBER;0;20260413;165147;316.21;500
SBER;0;20260413;165147;316.21;1
SBER;0;20260413;165148;316.2;10
SBER;0;20260413;165148;316.2;10
SBER;0;20260413;165148;316.2;613
SBER;0;20260413;165149;316.2;10
SBER;0;20260413;165150;316.21;1
SBER;0;20260413;165150;316.21;32
SBER;0;20260413;165150;316.21;1
SBER;0;20260413;165150;316.2;10
SBER;0;20260413;165150;316.2;633
SBER;0;20260413;165150;316.2;275
SBER;0;20260413;165150;316.2;800
SBER;0;20260413;165150;316.2;633
SBER;0;20260413;165150;316.2;791
SBER;0;20260413;165150;316.19;3299
SBER;0;20260413;165151;316.21;30
SBER;0;20260413;165151;316.21;160
SBER;0;20260413;165151;316.23;300
SBER;0;20260413;165151;316.23;311
SBER;0;20260413;165151;316.23;452
SBER;0;20260413;165151;316.26;261
SBER;0;20260413;165151;316.26;2393
SBER;0;20260413;165151;316.26;2160
SBER;0;20260413;165151;316.27;1
SBER;0;20260413;165151;316.27;3
SBER;0;20260413;165151;316.27;261
SBER;0;20260413;165151;316.27;2000
SBER;0;20260413;165151;316.27;1200
SBER;0;20260413;165151;316.28;261
SBER;0;20260413;165151;316.28;1800
SBER;0;20260413;165151;316.29;623
SBER;0;20260413;165151;316.29;261
SBER;0;20260413;165151;316.29;67
SBER;0;20260413;165151;316.28;2
SBER;0;20260413;165154;316.26;115
SBER;0;20260413;165155;316.26;4
SBER;0;20260413;165155;316.24;1
SBER;0;20260413;165156;316.26;1
SBER;0;20260413;165156;316.24;130
SBER;0;20260413;165156;316.26;6
SBER;0;20260413;165156;316.26;1
SBER;0;20260413;165157;316.24;125
SBER;0;20260413;165158;316.26;278
SBER;0;20260413;165158;316.26;346
SBER;0;20260413;165158;316.27;300
SBER;0;20260413;165158;316.27;3
SBER;0;20260413;165158;316.27;152
SBER;0;20260413;165158;316.27;44
SBER;0;20260413;165158;316.27;11
SBER;0;20260413;165158;316.27;121
SBER;0;20260413;165158;316.27;95
SBER;0;20260413;165158;316.27;193
SBER;0;20260413;165158;316.27;5
SBER;0;20260413;165159;316.27;130
SBER;0;20260413;165200;316.29;183
SBER;0;20260413;165200;316.29;4
SBER;0;20260413;165200;316.3;100
SBER;0;20260413;165200;316.3;10
SBER;0;20260413;165200;316.3;1
SBER;0;20260413;165200;316.3;100
SBER;0;20260413;165201;316.3;103
SBER;0;20260413;165201;316.3;2
SBER;0;20260413;165201;316.3;36
SBER;0;20260413;165201;316.3;136
SBER;0;20260413;165201;316.29;275
SBER;0;20260413;165201;316.28;1
SBER;0;20260413;165201;316.28;74
SBER;0;20260413;165202;316.3;600
SBER;0;20260413;165203;316.3;15
SBER;0;20260413;165204;316.3;897
SBER;0;20260413;165204;316.3;103
SBER;0;20260413;165204;316.3;193
SBER;0;20260413;165204;316.3;193
SBER;0;20260413;165205;316.29;3
SBER;0;20260413;165205;316.29;350
SBER;0;20260413;165205;316.3;15
SBER;0;20260413;165206;316.29;1
SBER;0;20260413;165207;316.3;2496
SBER;0;20260413;165207;316.3;100
SBER;0;20260413;165211;316.31;20
SBER;0;20260413;165211;316.33;42
SBER;0;20260413;165211;316.34;4
SBER;0;20260413;165212;316.33;5
SBER;0;20260413;165213;316.34;1
SBER;0;20260413;165213;316.34;2
SBER;0;20260413;165214;316.33;30
SBER;0;20260413;165215;316.34;1
SBER;0;20260413;165217;316.34;12
SBER;0;20260413;165217;316.36;18
SBER;0;20260413;165217;316.36;69
SBER;0;20260413;165217;316.36;68
SBER;0;20260413;165217;316.36;68
SBER;0;20260413;165218;316.36;67
SBER;0;20260413;165218;316.36;66
SBER;0;20260413;165218;316.37;2
SBER;0;20260413;165218;316.36;66
SBER;0;20260413;165218;316.36;65
SBER;0;20260413;165218;316.37;3
SBER;0;20260413;165219;316.36;65
SBER;0;20260413;165219;316.36;64
SBER;0;20260413;165219;316.36;64
SBER;0;20260413;165220;316.37;1
SBER;0;20260413;165220;316.37;1
SBER;0;20260413;165221;316.36;1
SBER;0;20260413;165223;316.37;13
SBER;0;20260413;165223;316.37;1
SBER;0;20260413;165225;316.38;100
SBER;0;20260413;165227;316.38;125
SBER;0;20260413;165228;316.38;1
SBER;0;20260413;165229;316.38;32
SBER;0;20260413;165230;316.38;180
SBER;0;20260413;165230;316.38;1
SBER;0;20260413;165231;316.38;5
SBER;0;20260413;165231;316.39;20
SBER;0;20260413;165231;316.39;1
SBER;0;20260413;165231;316.39;12
SBER;0;20260413;165234;316.39;228
SBER;0;20260413;165234;316.39;275
SBER;0;20260413;165234;316.39;800
SBER;0;20260413;165234;316.39;632
SBER;0;20260413;165234;316.39;287
SBER;0;20260413;165234;316.38;31
SBER;0;20260413;165234;316.39;1
SBER;0;20260413;165235;316.39;1
SBER;0;20260413;165235;316.38;1
SBER;0;20260413;165236;316.39;1
SBER;0;20260413;165239;316.4;1
SBER;0;20260413;165240;316.39;800
SBER;0;20260413;165240;316.39;450
SBER;0;20260413;165240;316.4;3
SBER;0;20260413;165240;316.4;12
SBER;0;20260413;165243;316.39;8
SBER;0;20260413;165244;316.39;37
SBER;0;20260413;165245;316.4;1
SBER;0;20260413;165247;316.4;7
SBER;0;20260413;165247;316.4;500
SBER;0;20260413;165247;316.4;120
SBER;0;20260413;165248;316.4;1
SBER;0;20260413;165248;316.39;1
SBER;0;20260413;165248;316.4;2
SBER;0;20260413;165249;316.4;34
SBER;0;20260413;165249;316.4;10
SBER;0;20260413;165250;316.4;50
SBER;0;20260413;165250;316.4;50
SBER;0;20260413;165252;316.4;34
SBER;0;20260413;165253;316.4;380
SBER;0;20260413;165253;316.42;1
SBER;0;20260413;165253;316.43;20
SBER;0;20260413;165253;316.45;261
SBER;0;20260413;165253;316.46;20
SBER;0;20260413;165253;316.46;261
SBER;0;20260413;165253;316.47;261
SBER;0;20260413;165253;316.47;63
SBER;0;20260413;165253;316.47;1800
SBER;0;20260413;165253;316.48;261
SBER;0;20260413;165253;316.49;2
SBER;0;20260413;165253;316.49;20
SBER;0;20260413;165253;316.49;261
SBER;0;20260413;165253;316.5;159
SBER;0;20260413;165253;316.5;261
SBER;0;20260413;165253;316.51;261
SBER;0;20260413;165253;316.51;316
SBER;0;20260413;165253;316.52;20
SBER;0;20260413;165253;316.52;261
SBER;0;20260413;165253;316.52;316
SBER;0;20260413;165253;316.53;2834
SBER;0;20260413;165253;316.53;261
SBER;0;20260413;165253;316.54;55
SBER;0;20260413;165253;316.54;1500
SBER;0;20260413;165253;316.54;10000
SBER;0;20260413;165253;316.54;1
SBER;0;20260413;165253;316.54;144
SBER;0;20260413;165254;316.48;1
SBER;0;20260413;165254;316.47;1
SBER;0;20260413;165256;316.48;2
SBER;0;20260413;165256;316.48;1
SBER;0;20260413;165257;316.47;1
SBER;0;20260413;165257;316.45;124
SBER;0;20260413;165258;316.48;19
SBER;0;20260413;165259;316.45;2
SBER;0;20260413;165302;316.46;18
SBER;0;20260413;165304;316.47;3
SBER;0;20260413;165306;316.48;1
SBER;0;20260413;165306;316.47;3
SBER;0;20260413;165309;316.48;5
SBER;0;20260413;165309;316.47;231
SBER;0;20260413;165309;316.47;632
SBER;0;20260413;165309;316.47;632
SBER;0;20260413;165309;316.47;275
SBER;0;20260413;165310;316.46;2
SBER;0;20260413;165310;316.46;20
SBER;0;20260413;165312;316.48;31
SBER;0;20260413;165312;316.48;5
SBER;0;20260413;165312;316.47;1
SBER;0;20260413;165312;316.46;11
SBER;0;20260413;165314;316.48;1
SBER;0;20260413;165315;316.48;100
SBER;0;20260413;165316;316.48;1
SBER;0;20260413;165317;316.47;18
SBER;0;20260413;165319;316.47;168
SBER;0;20260413;165319;316.47;3
SBER;0;20260413;165320;316.47;1111
SBER;0;20260413;165320;316.47;26
SBER;0;20260413;165322;316.46;1
SBER;0;20260413;165322;316.46;4
SBER;0;20260413;165323;316.47;620
SBER;0;20260413;165323;316.46;20
SBER;0;20260413;165324;316.46;5
SBER;0;20260413;165324;316.46;86
SBER;0;20260413;165325;316.46;10
SBER;0;20260413;165326;316.45;11
SBER;0;20260413;165327;316.45;90
SBER;0;20260413;165327;316.45;1
SBER;0;20260413;165327;316.45;1
SBER;0;20260413;165327;316.45;1
SBER;0;20260413;165327;316.45;31
SBER;0;20260413;165327;316.45;3
SBER;0;20260413;165329;316.46;1
SBER;0;20260413;165332;316.46;5
SBER;0;20260413;165332;316.46;63
SBER;0;20260413;165332;316.46;330
SBER;0;20260413;165332;316.46;632
SBER;0;20260413;165332;316.46;38
SBER;0;20260413;165333;316.46;12
SBER;0;20260413;165335;316.47;100
SBER;0;20260413;165337;316.48;1
SBER;0;20260413;165338;316.48;6
SBER;0;20260413;165339;316.47;1
SBER;0;20260413;165339;316.48;1
SBER;0;20260413;165341;316.48;1
SBER;0;20260413;165342;316.48;3
SBER;0;20260413;165342;316.48;5
SBER;0;20260413;165344;316.48;1
SBER;0;20260413;165346;316.48;6
SBER;0;20260413;165346;316.48;1
SBER;0;20260413;165346;316.47;2859
SBER;0;20260413;165346;316.47;290
SBER;0;20260413;165346;316.47;10
SBER;0;20260413;165346;316.47;1
SBER;0;20260413;165349;316.47;11
SBER;0;20260413;165354;316.47;1
SBER;0;20260413;165356;316.47;145
SBER;0;20260413;165356;316.47;486
SBER;0;20260413;165356;316.47;84
SBER;0;20260413;165357;316.46;125
SBER;0;20260413;165358;316.43;6
SBER;0;20260413;165400;316.46;6
SBER;0;20260413;165400;316.43;4
SBER;0;20260413;165401;316.43;10
SBER;0;20260413;165401;316.46;3
SBER;0;20260413;165401;316.46;165
SBER;0;20260413;165401;316.46;55
SBER;0;20260413;165402;316.46;100
SBER;0;20260413;165402;316.46;2
SBER;0;20260413;165403;316.46;1
SBER;0;20260413;165403;316.44;28
SBER;0;20260413;165406;316.46;2
SBER;0;20260413;165406;316.45;30
SBER;0;20260413;165406;316.44;24
SBER;0;20260413;165406;316.43;371
SBER;0;20260413;165406;316.43;118
SBER;0;20260413;165406;316.43;264
SBER;0;20260413;165406;316.43;275
SBER;0;20260413;165406;316.42;4
SBER;0;20260413;165407;316.42;15
SBER;0;20260413;165409;316.43;1
SBER;0;20260413;165411;316.42;4
SBER;0;20260413;165411;316.43;1
SBER;0;20260413;165412;316.43;2
SBER;0;20260413;165412;316.43;196
SBER;0;20260413;165412;316.46;1
SBER;0;20260413;165412;316.46;7
SBER;0;20260413;165413;316.45;3
SBER;0;20260413;165418;316.44;1
SBER;0;20260413;165423;316.46;3
SBER;0;20260413;165423;316.46;1489
SBER;0;20260413;165423;316.46;45
SBER;0;20260413;165423;316.46;25
SBER;0;20260413;165426;316.46;10
SBER;0;20260413;165427;316.45;112
SBER;0;20260413;165427;316.44;88
SBER;0;20260413;165427;316.44;21
SBER;0;20260413;165427;316.44;1
SBER;0;20260413;165427;316.44;1
SBER;0;20260413;165427;316.44;4
SBER;0;20260413;165427;316.44;1
SBER;0;20260413;165427;316.44;62
SBER;0;20260413;165427;316.44;53
SBER;0;20260413;165427;316.44;15
SBER;0;20260413;165427;316.43;57
SBER;0;20260413;165430;316.43;2
SBER;0;20260413;165430;316.43;28
SBER;0;20260413;165430;316.45;338
SBER;0;20260413;165430;316.46;53
SBER;0;20260413;165430;316.46;63
SBER;0;20260413;165430;316.46;1
SBER;0;20260413;165430;316.46;16
SBER;0;20260413;165430;316.46;438
SBER;0;20260413;165430;316.46;632
SBER;0;20260413;165430;316.47;681
SBER;0;20260413;165430;316.43;4
SBER;0;20260413;165431;316.47;10
SBER;0;20260413;165431;316.47;10
SBER;0;20260413;165432;316.47;20
SBER;0;20260413;165432;316.47;1
SBER;0;20260413;165433;316.47;12
SBER;0;20260413;165435;316.46;1
SBER;0;20260413;165435;316.43;76
SBER;0;20260413;165436;316.43;5
SBER;0;20260413;165436;316.43;8
SBER;0;20260413;165436;316.45;10
SBER;0;20260413;165442;316.45;10
SBER;0;20260413;165443;316.45;1
SBER;0;20260413;165446;316.43;8
SBER;0;20260413;165446;316.42;69
SBER;0;20260413;165447;316.44;100
SBER;0;20260413;165451;316.43;13
SBER;0;20260413;165452;316.43;1
SBER;0;20260413;165453;316.42;6
SBER;0;20260413;165456;316.43;2
SBER;0;20260413;165457;316.42;10
SBER;0;20260413;165457;316.41;67
SBER;0;20260413;165457;316.41;33
SBER;0;20260413;165457;316.41;3
SBER;0;20260413;165457;316.4;30
SBER;0;20260413;165457;316.4;10
SBER;0;20260413;165457;316.4;5
SBER;0;20260413;165457;316.4;10
SBER;0;20260413;165457;316.39;1
SBER;0;20260413;165457;316.38;1
SBER;0;20260413;165457;316.37;32
SBER;0;20260413;165458;316.35;100
SBER;0;20260413;165458;316.35;452
SBER;0;20260413;165458;316.35;152
SBER;0;20260413;165501;316.35;536
SBER;0;20260413;165501;316.35;536
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;2
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;2
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;1
SBER;0;20260413;165501;316.35;2
SBER;0;20260413;165501;316.35;1
