<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20260108;101500;297.99;298.06;297.93;297.99;248732
SBER;5;20260108;102000;297.98;298.18;297.92;297.98;213095
SBER;5;20260108;102500;297.99;298.12;297.98;298.02;29533
SBER;5;20260108;103000;298.02;298.19;298.01;298.09;24939
SBER;5;20260108;103500;298.09;298.24;298.09;298.24;25675
SBER;5;20260108;104000;298.24;298.25;297.96;298.03;59795
SBER;5;20260108;104500;298.04;298.04;297.81;297.92;95938
SBER;5;20260108;105000;297.92;298.24;297.92;298.13;58001
SBER;5;20260108;105500;298.13;298.15;297.96;298.02;90140
SBER;5;20260108;110000;298.02;298.19;298.01;298.12;42284
SBER;5;20260108;110500;298.12;298.12;298.07;298.11;12614
SBER;5;20260108;111000;298.11;298.11;297.77;297.79;66907
SBER;5;20260108;111500;297.8;298.1;297.8;297.91;35160
SBER;5;20260108;112000;297.96;298;297.83;297.88;41680
SBER;5;20260108;112500;297.89;298.15;297.82;298.02;39790
SBER;5;20260108;113000;298.02;298.12;297.95;298.02;33669
SBER;5;20260108;113500;298;298.14;297.98;298.14;22981
SBER;5;20260108;114000;298.14;298.14;298.12;298.13;6500
SBER;5;20260108;114500;298.14;298.14;298.12;298.13;17981
SBER;5;20260108;115000;298.13;298.13;298.03;298.05;8326
SBER;5;20260108;115500;298.06;298.11;298.05;298.11;3860
SBER;5;20260108;120000;298.11;298.16;298.05;298.16;24810
SBER;5;20260108;120500;298.16;298.4;298.15;298.38;67024
SBER;5;20260108;121000;298.39;298.4;298.33;298.36;16847
SBER;5;20260108;121500;298.36;298.37;298.3;298.32;8733
SBER;5;20260108;122000;298.34;298.34;298.28;298.34;5899
SBER;5;20260108;122500;298.33;298.5;298.15;298.5;90909
SBER;5;20260108;123000;298.49;298.5;298.2;298.3;87007
SBER;5;20260108;123500;298.3;298.33;298.19;298.22;31507
SBER;5;20260108;124000;298.23;298.33;298.19;298.23;13002
SBER;5;20260108;124500;298.26;298.4;298.24;298.3;41485
SBER;5;20260108;125000;298.3;298.44;298.29;298.44;27274
SBER;5;20260108;125500;298.44;298.44;298.3;298.42;105445
SBER;5;20260108;130000;298.42;298.44;298.27;298.35;173878
SBER;5;20260108;130500;298.35;298.43;298.27;298.32;42838
SBER;5;20260108;131000;298.31;298.32;298.08;298.1;91164
SBER;5;20260108;131500;298.11;298.29;298.05;298.11;141594
SBER;5;20260108;132000;298.11;298.2;298.09;298.15;18377
SBER;5;20260108;132500;298.17;298.2;298.05;298.07;34067
SBER;5;20260108;133000;298.07;298.08;298.01;298.04;37202
SBER;5;20260108;133500;298.02;298.04;297.83;297.97;129735
SBER;5;20260108;134000;297.97;298.04;297.97;298.02;29812
SBER;5;20260108;134500;298.02;298.02;297.2;297.85;423196
SBER;5;20260108;135000;297.87;297.87;297.59;297.67;45301
SBER;5;20260108;135500;297.67;297.93;297.67;297.8;66140
SBER;5;20260108;140000;297.8;297.9;297.76;297.82;24733
SBER;5;20260108;140500;297.82;297.84;297.71;297.74;41537
SBER;5;20260108;141000;297.77;297.87;297.77;297.85;16752
SBER;5;20260108;141500;297.85;297.94;297.78;297.93;16086
SBER;5;20260108;142000;297.93;297.94;297.87;297.94;12396
SBER;5;20260108;142500;297.93;297.96;297.87;297.95;12438
SBER;5;20260108;143000;297.95;297.98;297.93;297.98;7700
SBER;5;20260108;143500;297.98;297.98;297.9;297.9;8972
SBER;5;20260108;144000;297.91;297.94;297.81;297.83;19621
SBER;5;20260108;144500;297.83;297.86;297.8;297.85;9209
SBER;5;20260108;145000;297.86;297.92;297.81;297.89;9177
SBER;5;20260108;145500;297.89;297.92;297.7;297.71;53588
SBER;5;20260108;150000;297.7;297.8;297.7;297.73;21255
SBER;5;20260108;150500;297.74;297.74;297.02;297.34;367422
SBER;5;20260108;151000;297.34;297.34;297;297;270783
SBER;5;20260108;151500;297;297.15;296.94;297.09;163157
SBER;5;20260108;152000;297.09;297.15;297.06;297.11;76365
SBER;5;20260108;152500;297.1;297.21;297.08;297.15;84060
SBER;5;20260108;153000;297.15;297.15;296.92;296.96;95193
SBER;5;20260108;153500;296.96;297.09;296.9;297.03;98493
SBER;5;20260108;154000;297.03;297.08;297;297.06;85328
SBER;5;20260108;154500;297.06;297.06;296.85;296.95;97675
SBER;5;20260108;155000;296.96;297.08;296.9;296.95;114166
SBER;5;20260108;155500;296.95;296.95;296.76;296.85;102705
SBER;5;20260108;160000;296.82;296.85;296.7;296.71;142813
SBER;5;20260108;160500;296.72;296.72;296.64;296.67;103650
SBER;5;20260108;161000;296.67;297.17;296.66;297.14;145465
SBER;5;20260108;161500;297.13;297.4;297.1;297.37;118475
SBER;5;20260108;162000;297.37;297.45;297.31;297.37;69601
SBER;5;20260108;162500;297.37;297.41;297.26;297.32;42931
SBER;5;20260108;163000;297.31;297.33;297.29;297.31;22042
SBER;5;20260108;163500;297.31;297.4;297.3;297.39;7821
SBER;5;20260108;164000;297.4;297.4;297.35;297.39;15770
SBER;5;20260108;164500;297.4;297.41;297.39;297.4;9102
SBER;5;20260108;165000;297.41;297.45;297.4;297.42;57946
SBER;5;20260108;165500;297.42;297.43;297.34;297.4;29222
SBER;5;20260108;170000;297.4;297.43;297.2;297.32;61214
SBER;5;20260108;170500;297.32;297.34;297.28;297.33;18887
SBER;5;20260108;171000;297.33;297.45;297.29;297.45;44432
SBER;5;20260108;171500;297.44;297.45;297.41;297.43;26977
SBER;5;20260108;172000;297.44;297.5;297.4;297.49;58407
SBER;5;20260108;172500;297.49;297.5;297.35;297.36;15504
SBER;5;20260108;173000;297.39;297.5;297.32;297.42;60176
SBER;5;20260108;173500;297.42;297.5;297.4;297.5;40075
SBER;5;20260108;174000;297.5;297.59;297.45;297.47;72180
SBER;5;20260108;174500;297.48;297.59;297.48;297.57;21154
SBER;5;20260108;175000;297.57;297.77;297.56;297.76;76723
SBER;5;20260108;175500;297.76;297.87;297.68;297.73;96452
SBER;5;20260108;180000;297.74;297.87;297.69;297.7;32928
SBER;5;20260108;180500;297.69;297.8;297.69;297.78;31779
SBER;5;20260108;181000;297.77;297.95;297.74;297.91;43960
SBER;5;20260108;181500;297.92;297.92;297.83;297.86;41471
SBER;5;20260108;182000;297.87;298.1;297.87;298.05;89552
SBER;5;20260108;182500;298.06;298.2;298.06;298.16;104893
SBER;5;20260108;183000;298.16;298.29;298.08;298.23;67953
SBER;5;20260108;183500;298.24;298.27;298.14;298.22;41156
SBER;5;20260108;184500;298.22;298.22;298.22;298.22;7912
SBER;5;20260108;190000;298.18;298.23;298.14;298.2;8588
SBER;5;20260108;190500;298.2;298.25;298.15;298.24;45659
SBER;5;20260108;191000;298.25;298.25;298.13;298.16;14394
SBER;5;20260108;191500;298.17;298.17;298.05;298.06;30319
SBER;5;20260108;192000;298.06;298.1;298.05;298.05;37925
SBER;5;20260108;192500;298.06;298.06;297.97;297.98;19177
SBER;5;20260108;193000;297.98;297.98;297.89;297.89;7757
SBER;5;20260108;193500;297.9;297.98;297.9;297.97;10730
SBER;5;20260108;194000;297.97;298;297.94;297.99;13097
SBER;5;20260108;194500;298;298.25;297.99;298.16;44340
SBER;5;20260108;195000;298.14;298.18;298.13;298.16;4508
SBER;5;20260108;195500;298.16;298.18;298.15;298.16;4565
SBER;5;20260108;200000;298.16;298.17;298.09;298.13;24024
SBER;5;20260108;200500;298.1;298.12;297.95;298.03;34245
SBER;5;20260108;201000;298.02;298.1;297.98;298.1;4650
SBER;5;20260108;201500;298.09;298.11;297.97;298.02;19130
SBER;5;20260108;202000;298.02;298.02;298;298.02;3899
SBER;5;20260108;202500;298.02;298.1;298.01;298.03;3019
SBER;5;20260108;203000;298.03;298.03;298;298;6725
SBER;5;20260108;203500;298;298;297.84;297.87;21792
SBER;5;20260108;204000;297.87;297.96;297.86;297.95;3955
SBER;5;20260108;204500;297.98;298.02;297.95;298.02;1132
SBER;5;20260108;205000;298.02;298.02;297.96;297.96;1134
SBER;5;20260108;205500;297.97;297.98;297.92;297.97;5058
SBER;5;20260108;210000;297.98;298;297.96;297.99;4021
SBER;5;20260108;210500;298;298;297.99;298;1246
SBER;5;20260108;211000;298;298.14;297.99;298.08;21737
SBER;5;20260108;211500;298.1;298.13;298;298.07;18836
SBER;5;20260108;212000;298.1;298.19;298.08;298.17;14690
SBER;5;20260108;212500;298.17;298.24;298.17;298.19;15320
SBER;5;20260108;213000;298.19;298.25;298.19;298.24;20906
SBER;5;20260108;213500;298.25;298.25;298.13;298.17;15150
SBER;5;20260108;214000;298.17;298.17;298.11;298.16;16356
SBER;5;20260108;214500;298.16;298.17;298.12;298.17;5151
SBER;5;20260108;215000;298.17;298.25;298.16;298.25;26520
SBER;5;20260108;215500;298.25;298.49;298.24;298.47;55002
SBER;5;20260108;220000;298.47;298.5;298.36;298.39;38406
SBER;5;20260108;220500;298.4;298.46;298.34;298.35;13562
SBER;5;20260108;221000;298.35;298.35;298.29;298.3;6070
SBER;5;20260108;221500;298.31;298.34;298.07;298.09;46137
SBER;5;20260108;222000;298.09;298.11;297.95;298.09;30417
SBER;5;20260108;222500;298.09;298.09;298.04;298.08;2260
SBER;5;20260108;223000;298.09;298.29;298.04;298.28;10383
SBER;5;20260108;223500;298.28;298.3;298.27;298.3;3806
SBER;5;20260108;224000;298.3;298.3;298.28;298.28;5727
SBER;5;20260108;224500;298.28;298.29;298.12;298.12;9730
SBER;5;20260108;225000;298.12;298.17;298.12;298.14;1069
SBER;5;20260108;225500;298.14;298.16;298.13;298.15;1509
SBER;5;20260108;230000;298.15;298.15;298.12;298.14;4041
SBER;5;20260108;230500;298.14;298.18;298.1;298.14;1761
SBER;5;20260108;231000;298.14;298.14;298.12;298.13;887
SBER;5;20260108;231500;298.13;298.13;298.03;298.04;7698
SBER;5;20260108;232000;298.04;298.04;297.89;297.92;30040
SBER;5;20260108;232500;297.92;298;297.92;297.96;2948
SBER;5;20260108;233000;297.95;297.99;297.85;297.98;23744
SBER;5;20260108;233500;297.96;297.97;297.75;297.75;22181
SBER;5;20260108;234000;297.8;297.97;297.8;297.95;20240
SBER;5;20260108;234500;297.95;298;297.95;298;37183
SBER;5;20260109;070000;298.07;298.35;298;298.04;79046
SBER;5;20260109;070500;298.02;298.42;297.98;298.41;9991
SBER;5;20260109;071000;298.41;298.42;298.22;298.27;40236
SBER;5;20260109;071500;298.27;298.27;298.18;298.21;14094
SBER;5;20260109;072000;298.24;298.25;298.1;298.16;8866
SBER;5;20260109;072500;298.16;298.5;298.11;298.4;21660
SBER;5;20260109;073000;298.37;299.2;298.35;299.09;255923
SBER;5;20260109;073500;299.08;299.11;298.92;299.01;62029
SBER;5;20260109;074000;298.99;299.04;298.7;298.83;70951
SBER;5;20260109;074500;298.83;299.11;298.66;299.11;80705
SBER;5;20260109;075000;299.11;299.39;298.91;299.05;165810
SBER;5;20260109;075500;299.05;299.05;298.9;298.9;26895
SBER;5;20260109;080000;298.91;298.95;298.8;298.87;26568
SBER;5;20260109;080500;298.88;298.88;298.51;298.55;57528
SBER;5;20260109;081000;298.52;298.83;298.52;298.83;19053
SBER;5;20260109;081500;298.83;298.87;298.66;298.84;13237
SBER;5;20260109;082000;298.75;298.83;298.75;298.81;9308
SBER;5;20260109;082500;298.8;298.81;298.7;298.7;11189
SBER;5;20260109;083000;298.7;298.88;298.55;298.87;19746
SBER;5;20260109;083500;298.88;299.03;298.88;298.9;18876
SBER;5;20260109;084000;298.97;298.99;298.9;298.99;5248
SBER;5;20260109;084500;298.99;299;298.9;298.94;9140
SBER;5;20260109;085000;298.94;298.94;298.89;298.9;3329
SBER;5;20260109;085500;298.9;298.91;298.66;298.78;18621
SBER;5;20260109;090000;298.7;298.86;298.6;298.71;42738
SBER;5;20260109;090500;298.71;298.78;298.71;298.74;12486
SBER;5;20260109;091000;298.74;298.88;298.68;298.87;13925
SBER;5;20260109;091500;298.87;298.93;298.86;298.91;16504
SBER;5;20260109;092000;298.92;298.92;297.82;298.33;166233
SBER;5;20260109;092500;298.33;298.67;298.04;298.57;117641
SBER;5;20260109;093000;298.56;298.56;298.14;298.45;84724
SBER;5;20260109;093500;298.42;298.48;298.2;298.4;46181
SBER;5;20260109;094000;298.4;298.5;298.3;298.36;23129
SBER;5;20260109;094500;298.35;298.64;298.32;298.63;46318
SBER;5;20260109;095000;298.62;298.65;298.44;298.49;39365
SBER;5;20260109;095500;298.5;298.6;298.5;298.59;15234
SBER;5;20260109;100000;298.58;298.65;298.24;298.25;89172
SBER;5;20260109;100500;298.25;298.75;298.24;298.64;82869
SBER;5;20260109;101000;298.66;298.7;298.36;298.37;52532
SBER;5;20260109;101500;298.38;298.38;298.22;298.32;23833
SBER;5;20260109;102000;298.32;298.5;298.26;298.36;32615
SBER;5;20260109;102500;298.36;298.4;298.29;298.39;23612
SBER;5;20260109;103000;298.39;298.4;298.25;298.27;12945
SBER;5;20260109;103500;298.27;298.29;298.08;298.14;44563
SBER;5;20260109;104000;298.14;298.31;298.12;298.16;65673
SBER;5;20260109;104500;298.17;298.17;298.14;298.15;15850
SBER;5;20260109;105000;298.16;298.18;298.1;298.15;27243
SBER;5;20260109;105500;298.15;298.15;298.1;298.1;41346
SBER;5;20260109;110000;298.1;298.11;297.85;298.01;168330
SBER;5;20260109;110500;298.02;298.02;298;298.01;38899
SBER;5;20260109;111000;298.01;298.13;298;298.11;31890
SBER;5;20260109;111500;298.12;298.13;298.02;298.06;15833
SBER;5;20260109;112000;298.06;298.26;298.05;298.26;45673
SBER;5;20260109;112500;298.25;298.32;298.17;298.18;14181
SBER;5;20260109;113000;298.18;298.31;298.16;298.31;19972
SBER;5;20260109;113500;298.31;298.42;298.3;298.41;60492
SBER;5;20260109;114000;298.42;298.77;298.42;298.68;176729
SBER;5;20260109;114500;298.67;298.68;298.53;298.6;19019
SBER;5;20260109;115000;298.6;298.64;298.55;298.63;20858
SBER;5;20260109;115500;298.64;298.71;298.61;298.7;12984
SBER;5;20260109;120000;298.71;298.73;298.5;298.52;29218
SBER;5;20260109;120500;298.51;298.52;298.38;298.38;46941
SBER;5;20260109;121000;298.39;298.39;298.33;298.37;13122
SBER;5;20260109;121500;298.37;298.38;298.23;298.24;9947
SBER;5;20260109;122000;298.24;298.38;298.23;298.38;10749
SBER;5;20260109;122500;298.38;298.42;298.37;298.42;33602
SBER;5;20260109;123000;298.42;298.5;298.41;298.5;32813
SBER;5;20260109;123500;298.5;298.54;298.49;298.54;21209
SBER;5;20260109;124000;298.54;298.64;298.53;298.63;28546
SBER;5;20260109;124500;298.64;298.68;298.59;298.62;7999
SBER;5;20260109;125000;298.62;298.62;298.5;298.51;15001
SBER;5;20260109;125500;298.51;298.56;298.47;298.55;26217
SBER;5;20260109;130000;298.56;298.56;298.43;298.47;11886
SBER;5;20260109;130500;298.48;298.5;298.38;298.42;43443
SBER;5;20260109;131000;298.42;298.43;298.36;298.38;28315
SBER;5;20260109;131500;298.37;298.46;298.2;298.29;157657
SBER;5;20260109;132000;298.28;298.29;298.24;298.27;23413
SBER;5;20260109;132500;298.26;298.27;298.14;298.21;31087
SBER;5;20260109;133000;298.2;298.32;298.11;298.32;81940
SBER;5;20260109;133500;298.31;298.44;298.3;298.44;27901
SBER;5;20260109;134000;298.44;298.55;298.43;298.54;10888
SBER;5;20260109;134500;298.55;298.55;298.51;298.52;3922
SBER;5;20260109;135000;298.52;298.54;298.45;298.46;4282
SBER;5;20260109;135500;298.46;298.47;298.36;298.37;25163
SBER;5;20260109;140000;298.37;298.47;298.37;298.42;5348
SBER;5;20260109;140500;298.38;298.7;298.37;298.67;119045
SBER;5;20260109;141000;298.67;298.73;298.66;298.73;19730
SBER;5;20260109;141500;298.73;299.04;298.73;298.81;336626
SBER;5;20260109;142000;298.82;298.93;298.79;298.85;78096
SBER;5;20260109;142500;298.83;298.99;298.81;298.88;83395
SBER;5;20260109;143000;298.89;298.95;298.88;298.93;44033
SBER;5;20260109;143500;298.93;299.08;298.92;299.04;110167
SBER;5;20260109;144000;299.03;299.1;299.01;299.01;36480
SBER;5;20260109;144500;299.02;299.1;299.01;299.05;31517
SBER;5;20260109;145000;299.05;299.06;298.85;298.89;43484
SBER;5;20260109;145500;298.89;298.93;298.7;298.93;80129
SBER;5;20260109;150000;298.93;299;298.92;298.97;17302
SBER;5;20260109;150500;298.97;299;298.79;298.91;23794
SBER;5;20260109;151000;298.88;299;298.87;299;14902
SBER;5;20260109;151500;299;299;298.8;298.81;24905
SBER;5;20260109;152000;298.8;298.83;298.76;298.8;8842
SBER;5;20260109;152500;298.8;298.8;298.75;298.79;11563
SBER;5;20260109;153000;298.8;298.92;298.79;298.9;6475
SBER;5;20260109;153500;298.9;298.95;298.86;298.92;13665
SBER;5;20260109;154000;298.93;298.94;298.8;298.83;9100
SBER;5;20260109;154500;298.83;298.89;298.77;298.87;9370
SBER;5;20260109;155000;298.87;298.87;298.75;298.82;7884
SBER;5;20260109;155500;298.82;298.83;298.6;298.68;29267
SBER;5;20260109;160000;298.67;298.73;298.56;298.73;31768
SBER;5;20260109;160500;298.73;298.8;298.68;298.8;11271
SBER;5;20260109;161000;298.8;298.81;298.72;298.76;38158
SBER;5;20260109;161500;298.76;298.76;298.71;298.71;7041
SBER;5;20260109;162000;298.72;298.76;298.66;298.67;30741
SBER;5;20260109;162500;298.68;298.71;298.56;298.66;23549
SBER;5;20260109;163000;298.65;298.7;298.49;298.5;61102
SBER;5;20260109;163500;298.51;298.65;298.51;298.64;9528
SBER;5;20260109;164000;298.65;298.73;298.65;298.71;16350
SBER;5;20260109;164500;298.71;298.76;298.69;298.76;7023
SBER;5;20260109;165000;298.75;298.76;298.72;298.73;4054
SBER;5;20260109;165500;298.72;298.74;298.7;298.72;6918
SBER;5;20260109;170000;298.73;298.81;298.73;298.81;21951
SBER;5;20260109;170500;298.81;298.93;298.81;298.9;9127
SBER;5;20260109;171000;298.89;298.93;298.89;298.91;13518
SBER;5;20260109;171500;298.91;298.95;298.9;298.93;4333
SBER;5;20260109;172000;298.92;298.97;298.9;298.94;18294
SBER;5;20260109;172500;298.97;299.03;298.94;299.02;106696
SBER;5;20260109;173000;299.01;299.24;299.01;299.11;134740
SBER;5;20260109;173500;299.11;299.17;299.1;299.17;25260
SBER;5;20260109;174000;299.17;299.27;299.16;299.24;38858
SBER;5;20260109;174500;299.23;299.28;299.19;299.24;84228
SBER;5;20260109;175000;299.24;299.27;299.2;299.21;45371
SBER;5;20260109;175500;299.22;299.22;299.21;299.22;12194
SBER;5;20260109;180000;299.22;299.29;299.2;299.23;148328
SBER;5;20260109;180500;299.24;299.26;299.11;299.13;148657
SBER;5;20260109;181000;299.13;299.14;299.05;299.09;36679
SBER;5;20260109;181500;299.09;299.14;299.03;299.11;27430
SBER;5;20260109;182000;299.12;299.15;299.04;299.12;56881
SBER;5;20260109;182500;299.13;299.14;298.98;298.98;108660
SBER;5;20260109;183000;298.99;299.17;298.99;299.16;59520
SBER;5;20260109;183500;299.15;299.22;299.13;299.19;39752
SBER;5;20260109;184500;299.19;299.19;299.19;299.19;22530
SBER;5;20260109;190000;299.19;299.3;299.08;299.19;173579
SBER;5;20260109;190500;299.25;299.27;299.08;299.15;47453
SBER;5;20260109;191000;299.17;299.22;299.13;299.22;11125
SBER;5;20260109;191500;299.21;299.26;299.18;299.19;17473
SBER;5;20260109;192000;299.19;299.2;299.14;299.19;17469
SBER;5;20260109;192500;299.18;299.29;299.12;299.24;67208
SBER;5;20260109;193000;299.24;299.3;298.92;298.94;186016
SBER;5;20260109;193500;298.94;299.1;298.94;299;51840
SBER;5;20260109;194000;299;299;298.95;298.99;22102
SBER;5;20260109;194500;298.98;299;298.98;298.99;8128
SBER;5;20260109;195000;298.98;299.11;298.98;299.1;5025
SBER;5;20260109;195500;299.1;299.1;299.01;299.05;7034
SBER;5;20260109;200000;299.06;299.06;298.94;298.96;17558
SBER;5;20260109;200500;298.96;299.01;298.95;299;12847
SBER;5;20260109;201000;299;299;298.95;298.98;12989
SBER;5;20260109;201500;298.99;299;298.97;298.99;4699
SBER;5;20260109;202000;298.99;299;298.97;299;3283
SBER;5;20260109;202500;298.99;299.05;298.99;299.05;4355
SBER;5;20260109;203000;299.04;299.28;299.04;299.26;62301
SBER;5;20260109;203500;299.26;299.29;299.16;299.18;15950
SBER;5;20260109;204000;299.18;299.23;299.07;299.11;14743
SBER;5;20260109;204500;299.11;299.13;299.04;299.08;9852
SBER;5;20260109;205000;299.08;299.14;299.08;299.14;4739
SBER;5;20260109;205500;299.13;299.14;299.1;299.11;5076
SBER;5;20260109;210000;299.1;299.1;299.01;299.03;24396
SBER;5;20260109;210500;299.08;299.12;299.01;299.04;3735
SBER;5;20260109;211000;299.04;299.08;298.99;299;11193
SBER;5;20260109;211500;299;299.05;298.97;299;12535
SBER;5;20260109;212000;298.97;299.06;298.94;299;74221
SBER;5;20260109;212500;298.99;299.02;298.99;299.02;3183
SBER;5;20260109;213000;299.01;299.02;298.99;299.01;4179
SBER;5;20260109;213500;299.01;299.04;299;299.04;15286
SBER;5;20260109;214000;299.04;299.07;298.99;299.03;10126
SBER;5;20260109;214500;299.03;299.04;299.01;299.03;5275
SBER;5;20260109;215000;299.03;299.03;298.99;298.99;4664
SBER;5;20260109;215500;298.99;299.01;298.95;298.96;17749
SBER;5;20260109;220000;298.96;299.02;298.96;299.02;4604
SBER;5;20260109;220500;299.02;299.04;299;299.04;15959
SBER;5;20260109;221000;299.03;299.13;299.03;299.09;17918
SBER;5;20260109;221500;299.07;299.08;299.03;299.04;12069
SBER;5;20260109;222000;299.05;299.06;299;299.06;19193
SBER;5;20260109;222500;299.06;299.08;299.02;299.06;9025
SBER;5;20260109;223000;299.07;299.07;299;299.01;16408
SBER;5;20260109;223500;299.04;299.04;299;299.04;779
SBER;5;20260109;224000;299.03;299.09;299.02;299.02;9309
SBER;5;20260109;224500;299.07;299.07;299.06;299.07;6999
SBER;5;20260109;225000;299.07;299.07;299.01;299.03;3825
SBER;5;20260109;225500;299.03;299.05;299.02;299.04;5985
SBER;5;20260109;230000;299.04;299.05;299.01;299.02;10105
